spp	Tribe	id	Pair_bonding	Sex_caregiver	sex	OT	VT	OTRa	OTRb	VTR1Aa	VTR1Ab	VTR2Aa	VTR2Ab	VTR2Ba	VTR2Bb	d15N	d13C
Lamkun	Lamprologini	JXG8_KPB9	1	1	M	7.98301011142016	7.36447000431534	4.02072886868208	3.37100188876508	2.80838690422455	1.55148402574148	3.039077841567	0.972183779943618	3.52537484873721	2.66122947012805	1.29402777768371	-0.71131469127676
Lamlem	Lamprologini	RKB7_QQG6	0	0	F	7.56111989148104	7.27378068274254	3.1612501766078	2.27432906000914	3.17514132183657	1.51598437590716	3.65407459279142	0.693810218784773	2.78040900531297	1.04864912242304	0.243204513916765	0.328305719813704
Lamlem	Lamprologini	RKB9_QQI8	0	0	F	7.87630328909626	7.46181092210629	3.29236904998038	2.05333102654282	3.09696413557906	1.03546344496846	3.64947175718163	1.54450516937149	2.85051161535609	1.14159824012078	0.243204513916765	0.328305719813704
Lamlem	Lamprologini	RKB8_QQH7	0	0	F	7.36858154080883	5.48195115888566	3.46220679148346	2.82808010847453	2.60233216048803	1.36801677878834	4.11778063782016	1.59690938826242	1.87715920192147	1.35461859409094	0.243204513916765	0.328305719813704
Lamlem	Lamprologini	RKF3_QTE4	0	0	M	9.57136490265711	8.76556391821041	2.94519359926793	2.7145879865577	2.39784977340891	2.23506038684335	3.51958719251556	1.15775323808983	2.14187253007717	1.27511017862439	0.243204513916765	0.328305719813704
Lamlem	Lamprologini	RKF4_QTF5	0	0	M	9.32329530208371	8.44399238491201	3.36846804733104	3.07961585245076	2.68888083016624	1.68151178449364	3.40320935882632	0.394120077096665	2.94842386355458	1.06154327424421	0.243204513916765	0.328305719813704
Lamlem	Lamprologini	RKA9_QQB1	0	0	M	9.51394743724205	8.02180782771033	3.28867689457426	1.96086344462636	2.7669570091372	1.66674977598662	3.98037358950625	1.12545670160677	2.38197990696694	1.60634414996259	0.243204513916765	0.328305719813704
Lamoce	Lamprologini	MPA4_NYI8	0	1	M	3.70937445960549	3.68537955195908	4.92984732231131	4.12853344522953	2.9477516126751	1.13495688798379	3.43051651390949	1.31573431275783	3.70417478845644	1.61429711541656	-0.351418575766885	-0.199439488780849
Lamoce	Lamprologini	MOI5_NXI8	0	1	F	5.06478630088488	4.99107825545034	4.82644221967201	3.44199359137205	3.09982319806422	1.29941582478594	3.25337061969621	0.447728668409028	3.71227881491195	2.25640957130013	-0.351418575766885	-0.199439488780849
Lamoce	Lamprologini	MOI4_NXH7	0	1	M	6.82239492455288	6.12632183693069	4.66292609739714	2.63419339368352	2.66209199406221	0.470549879874121	3.50616394917109	1.54627960192753	3.46489040402862	2.31848778514576	-0.351418575766885	-0.199439488780849
Lamoce	Lamprologini	LPI3_NHF5	0	1	M	7.22120041750563	4.82237733273345	4.16985446796059	3.786546180321	3.63313357294277	1.83511884999684	4.0381903265976	1.29964440656074	2.63472498676244	1.81936408201199	-0.351418575766885	-0.199439488780849
Lamoce	Lamprologini	MPA2_NYG6	0	1	F	6.21685622620592	5.35213985244188	4.66962209462388	3.99447382615119	2.68498498567633	1.2613514826706	3.5871333249637	1.03124979013292	3.55449676182106	2.81157686538652	-0.351418575766885	-0.199439488780849
Lamoce	Lamprologini	MPA3_NYH7	0	1	F	4.95127352310749	4.16695962212597	4.76192296107858	3.3648970721853	3.37221538338686	1.0976364143483	3.78860845859372	1.09462118760672	3.07406505945439	0.987306602644219	-0.351418575766885	-0.199439488780849
Lchaur	Limnochromini	LNI6_MZD3	1	1	M	5.56969918133584	4.52955361722664	4.06509575752526	2.4844243211329	1.19071535550948	0.455489306001933	2.6829022482443	1.84340102221446	1.46343308416081	1.83168230209095	0.920417627932473	-0.654188856087942
Lchaur	Limnochromini	RLC7_QIE4	1	1	M	6.23077231510889	4.61632475837773	2.7915750952386	2.29723162947858	2.5648110340847	1.36804919659055	3.21921003849787	0.704877717523266	2.24581598952433	0	0.920417627932473	-0.654188856087942
Lchaur	Limnochromini	RLC3_QWH7	1	1	M	8.32718120053344	7.82267916842046	3.53147878066139	2.47871507304668	3.11419159189826	1.07614038602956	2.35063839798782	1.40929045317211	2.74089583578568	1.54122141372342	0.920417627932473	-0.654188856087942
Lchaur	Limnochromini	RLC6_QID3	1	1	F	8.27313866216745	6.76258534720874	3.3121683630131	1.79578606170297	2.39743909402384	1.06917214175459	2.41419291483553	1.67258329428745	2.77597593004177	0.960844618439258	0.920417627932473	-0.654188856087942
Lchaur	Limnochromini	RLC5_QIC2	1	1	F	5.54585163948465	4.53535812505756	3.60363583929764	2.52077096768892	2.21315688008833	1.36679499100113	3.04000182189279	1.50330395240417	2.72391061910405	1.8958842359515	0.920417627932473	-0.654188856087942
Lchaur	Limnochromini	RKI2_QUE4	1	1	M	8.03686154534567	6.98672265113348	3.97267703238103	2.0894981508391	3.18160621312332	1.47524886342522	2.47242382356262	1.07610548811846	2.9723897481405	0	0.920417627932473	-0.654188856087942
Lepatt	Lamprologini	LNG1_MSI8	1	1	F	9.43982299016404	7.88151902114098	4.20693776498823	3.34385122297347	2.17386618566658	1.45560945125465	3.5045581073084	0.901453444236272	2.9773962504101	1.58616280443639	0.571114581265741	-0.643830767095447
Lepatt	Lamprologini	LNG5_MTE4	1	1	M	9.03579708871804	7.36779388667693	3.23428103677006	3.18031752383331	3.20988688883399	1.89913231030075	3.65087941879937	1.43268847576906	2.54760998260149	1.12187943258337	0.571114581265741	-0.643830767095447
Lepatt	Lamprologini	LNF7_MSF5	1	1	F	7.26470437284464	5.2813744418422	3.78704373706773	3.38654500264654	2.65054009690232	1.71892445512063	2.66792163717942	1.09859675069258	2.68378941251738	1.86137737658433	0.571114581265741	-0.643830767095447
Lepatt	Lamprologini	LNF4_MSE4	1	1	M	8.95686979831631	6.72751889393112	3.96403259779315	3.16026401922403	1.78132655738854	1.4665973653729	2.84426552385281	0	3.6656269853034	2.55184106418901	0.571114581265741	-0.643830767095447
Lepatt	Lamprologini	LNF8_MSG6	1	1	M	9.07351580237263	7.36920385016327	4.04202615723128	2.64007113704623	2.58993650415467	1.60143457343812	3.36979602540034	1.10968550532821	3.09894618816629	1.58676426305709	0.571114581265741	-0.643830767095447
Lepatt	Lamprologini	LPD2_MYH7	1	1	F	4.87795475029639	3.12914616052437	3.1213143560947	3.1910501313247	4.60165076307088	2.45730509352234	1.6633660262055	0.474118368756103	0.944580672168443	0.742640167297789	0.571114581265741	-0.643830767095447
Lepelo	Lamprologini	LOA9_NID3	1	1	F	8.65043500464865	7.34026583096666	3.61631534720562	2.60303448869231	2.36597634567353	1.32380987267351	2.4304292676342	1.1361237788845	3.25406034065079	2.62807972181053	0.994846752217394	-0.179183468542484
Lepelo	Lamprologini	LNG4_MTD3	1	1	F	9.44083948307658	7.27145275625263	3.39472608567179	3.56863654763954	2.67704091154092	0.648802170627661	2.69448219916712	0.646752796911453	2.81744787243284	0	0.994846752217394	-0.179183468542484
Lepelo	Lamprologini	LNG3_MTC2	1	1	F	9.06912292540719	7.53367002023181	3.51937835296842	2.70369653012061	1.93414733578366	0.861280652203633	2.94081830674588	0.4923401192578	2.54422372874993	1.93173751162473	0.994846752217394	-0.179183468542484
Lepelo	Lamprologini	LNG7_MTG6	1	1	M	8.95795695512912	7.23135176150733	3.42330197533632	3.6622533607805	2.14048059887762	1.68710773197639	2.45072061107305	1.15611050872866	3.19772797030756	2.1379565899986	0.994846752217394	-0.179183468542484
Lepelo	Lamprologini	LPG2_NFC2	1	1	M	8.78897275957759	7.33098408284003	3.46951093098508	2.20004131352495	2.43677909115998	0.96956245349899	1.77633985469566	0.3985295467594	2.96441582244527	2.43411764007251	0.994846752217394	-0.179183468542484
Lepelo	Lamprologini	LNC2_MCB1	1	1	M	8.27937610954764	7.87157139296866	3.6882732521737	3.47549609621655	2.65468872352342	1.15480288221146	2.5301758932774	0	3.04590841645504	1.93309518582692	0.994846752217394	-0.179183468542484
Loblab	Tropheini	LPE3_NDB1	0	0	F	6.96543222411898	5.52251122880739	3.03903659431499	2.78382979998057	2.20610461315204	0.431570224836229	2.82997961973747	1.25660974682418	2.10493408025698	1.13883805500443	0.690680962897439	0.652722757397934
Loblab	Tropheini	MUC2_LXI8	0	0	M	5.31528580783787	3.80699317245113	2.9798588961573	1.78978099135472	3.48349851066736	1.33831030685706	2.3810853690984	0.903064500693378	2.20738969427603	1.32508932475837	0.690680962897439	0.652722757397934
Loblab	Tropheini	ISD8_JOA7	0	0	M	5.8641787144461	3.7843909080598	3.10776937426085	2.76544139248709	3.38656003915996	0.717321480539317	2.19359387888042	1.69848876371614	2.97480516023878	1.07738794489675	0.690680962897439	0.652722757397934
Loblab	Tropheini	LPE2_NCI8	0	0	F	7.22595161294639	6.92059224253209	3.27566460560149	2.29123281792294	3.01167685886392	1.36343800007892	2.10694658219241	0.956121349141409	1.69337900920582	1.66399852326859	0.690680962897439	0.652722757397934
Loblab	Tropheini	LOH7_NPE4	0	0	F	5.78245338633358	4.53077243669601	3.4810121308956	1.52701376794302	3.40985809001449	0.354657294183184	2.38749406495038	1.41442620810389	2.49002426746651	0.971344896685874	0.690680962897439	0.652722757397934
Loblab	Tropheini	ISF2_JOC9	0	0	M	7.38446690508321	5.51973311064303	3.39266623800788	2.55347306356578	3.1400477996317	1.4700614848146	2.39269082636805	1.12141266779058	2.81829840357254	1.89231369150048	0.690680962897439	0.652722757397934
Neobre	Lamprologini	MVH5_PSI8	1	0	M	8.91575870116005	7.81284730502947	3.9656457792898	3.36468770322647	2.77753523170452	1.64106551312939	2.96489170749391	0.883044013953591	2.81130928342929	1.97150860697034	-0.147597802537546	-1.04785520792856
Neobre	Lamprologini	MVH3_PSG6	1	0	F	10.1559882422095	8.26854059678582	4.33402258548467	3.61053117095369	2.78193457852819	2.48995980810965	4.55901695501725	0.787633809235259	3.94323684491905	2.12138547939141	-0.147597802537546	-1.04785520792856
Neobre	Lamprologini	MVH8_PTD3	1	0	F	8.60364117982037	6.99440209163587	4.31739524704919	2.57569183543667	3.10694658219241	2.51685504533693	3.81347851410877	1.36079856492617	4.05775437584218	1.66491922374289	-0.147597802537546	-1.04785520792856
Neobre	Lamprologini	MVH2_PSF5	1	0	F	8.27319555570138	7.38101509212505	4.14233991247037	3.3784410127012	2.59283086362518	0.662361293189269	3.2319697859889	1.11154885318579	2.7042524904632	1.22592208457044	-0.147597802537546	-1.04785520792856
Neobre	Lamprologini	MVH6_PTB1	1	0	M	8.81999286828766	7.01922931439217	4.16122824423489	3.0160378722546	2.01680400972735	2.09610124476445	3.49858660615423	1.46301082957698	2.67084849179781	0.901930209795734	-0.147597802537546	-1.04785520792856
Neobre	Lamprologini	MVH4_PSH7	1	0	M	7.66628508299867	6.99178598530811	3.9453623642399	3.42188008938801	2.57815980972911	2.31757990241954	3.55256151571052	0.527107578790106	3.05951570275404	0.818162826863209	-0.147597802537546	-1.04785520792856
Neobue	Lamprologini	MPC9_OBF5	0	0	F	6.98082162545237	6.5261351841314	3.06381664259816	0.977974521554764	1.99160909672636	1.58994848518494	2.42272224972821	0.893919298036006	3.29838397216229	1.98916589866245	0.396154240239464	-1.20291529356888
Neobue	Lamprologini	MPC8_OBE4	0	0	F	7.66757000845614	7.5942260568358	4.01946263136581	0.825438850622001	2.52111708929336	1.76596155122735	2.43506500623496	1.90043289596475	3.53049279866532	2.18496608606827	0.396154240239464	-1.20291529356888
Neobue	Lamprologini	MPC6_OBC2	0	0	M	7.26639958422609	6.81619520374273	3.58238498895893	1.25854244180556	2.61584471030756	1.79684316575011	2.33553527796789	0.798646055825803	3.73351812601654	1.831517333045	0.396154240239464	-1.20291529356888
Neobue	Lamprologini	MPC4_OAI8	0	0	M	8.22225007699121	6.52904817953102	3.66371691645402	2.08998619818041	2.69028745947999	1.8604368580295	1.9132356372544	1.74793644312129	2.97294643573934	2.21040756823567	0.396154240239464	-1.20291529356888
Neobue	Lamprologini	MPC7_OBD3	0	0	F	7.46472298775447	7.24049751707326	3.62269261453689	1.54809082967736	3.23862515864489	1.78347090312979	2.65054423265298	1.43460047425362	3.27395743301859	2.1269550206319	0.396154240239464	-1.20291529356888
Neobue	Lamprologini	MPC5_OBB1	0	0	M	7.50778750597481	6.45386635845727	3.56335950778732	1.17669361250524	2.99377832623471	1.69603744952219	2.72827493290177	1.08110711391056	2.77252820564931	0.825543950716947	0.396154240239464	-1.20291529356888
Neocau	Lamprologini	IQA5_JID5	1	1	M	7.18894385088223	6.22842834059377	3.97319796822031	3.86688820151631	1.15510738849352	1.47285320791977	3.79305207009216	0	3.67464820780239	1.15330922305414	-0.262257850324382	-1.35380911409167
Neocau	Lamprologini	IQA4_JIC4	1	1	F	9.06606173592524	7.47834655562545	3.68106127098828	3.59912256432869	2.98323095547992	2.25198473608518	4.28897198323798	1.63626638171511	3.04234683842687	1.77923786437518	-0.262257850324382	-1.35380911409167
Neocau	Lamprologini	IQA3_JIB3	1	1	M	7.98387887826371	6.82949188541105	3.82380743372794	3.53072375361427	1.16767520867559	1.05820634083984	3.36074927162573	0.781345024191279	3.25404990654034	1.80213199159508	-0.262257850324382	-1.35380911409167
Neocau	Lamprologini	IQA8_JIE6	1	1	F	5.81611556989561	5.48491631908066	3.59743701757204	3.62127357953269	2.51923340558354	1.78042055443524	4.1323136131768	0.683857757680567	3.4709701941886	1.63166308746278	-0.262257850324382	-1.35380911409167
Neocau	Lamprologini	MUH2_LUF5	1	1	M	6.6624447894118	5.71932118553935	3.92619303042489	4.18962849713627	2.06240220867389	1.34054688779295	3.65960608028075	0.384374127982027	2.91261422816522	2.05991936907805	-0.262257850324382	-1.35380911409167
Neocau	Lamprologini	MUH3_LUG6	1	1	F	6.64524051264527	5.87137154195175	4.19535783575071	3.92374724711816	2.48050244913643	1.57957794492399	3.82440026015592	1.40645939061909	3.26772185328192	2.14662980856835	-0.262257850324382	-1.35380911409167
Neocyg	Lamprologini	LFE2_KXD3	NA	NA	F	8.2439774788993	6.63413117194265	3.01924430653132	1.01021124043521	2.2903633564017	2.46092600108791	3.15312467736031	0.534862534118346	1.64762811482858	3.36725754680527	0.153890649649064	0.0640221724713856
Neocyg	Lamprologini	LFD9_KXB1	NA	NA	M	8.77764622847196	6.20544588577546	3.46174594267407	2.38833118163535	3.13772843548978	1.52690262873607	3.29177460272552	1.52320562910734	1.87678998913157	2.62974291917427	0.153890649649064	0.0640221724713856
Neocyg	Lamprologini	LGG3_KXG6	NA	NA	M	8.35332152661309	6.86336859225534	3.2240217463373	2.02206734604838	2.75353522364328	2.46829422773751	3.39701487638129	1.14031993015218	3.02770150631205	2.36954353700302	0.153890649649064	0.0640221724713856
Neocyg	Lamprologini	LFE3_KXE4	NA	NA	F	5.83079810908538	4.61686403361812	3.42585886414033	1.22356217875782	2.69269790120052	0.480738083023236	3.59550485399583	1.36492535917288	2.50605322379319	2.34756474915043	0.153890649649064	0.0640221724713856
Neocyg	Lamprologini	LFE1_KXC2	NA	NA	F	6.3153282007798	6.26399944885639	3.20541081245296	2.29626503520736	2.92690518461486	2.27002622882237	3.55588976007382	1.25389792289843	2.35442282115643	2.19989530741146	0.153890649649064	0.0640221724713856
Neocyg	Lamprologini	LGC6_KXF5	NA	NA	M	8.32495502767461	6.25862482398712	3.28121173136038	2.11063919336969	3.58943153307825	2.56431182501918	4.47536833429805	1.56471276671733	2.99647823415404	1.42985534468739	0.153890649649064	0.0640221724713856
Neocyl	Lamprologini	LPD5_NCC2	1	1	F	6.68388590084655	5.6922346845538	3.37515664990235	2.89179322801139	2.56767832133106	0.964213112428827	1.68797664327585	1.12703230675155	2.46006521607168	1.79023071719664	0.336866670060355	-0.410899248773567
Neocyl	Lamprologini	LOA3_MXD3	1	1	M	6.97535504657542	5.60325957938387	3.01760839945782	2.60038228123689	2.85176283126639	1.63224122288817	2.42784374203207	1.48176185250158	1.9413185668676	2.6254187262735	0.336866670060355	-0.410899248773567
Neocyl	Lamprologini	LOA2_MXC2	1	1	F	7.74332847953117	6.15478145907046	3.20965797986353	2.83973510602096	2.58609577335071	1.70190031762833	1.61746493805026	1.54785647067159	2.82700600963898	2.44322975120863	0.336866670060355	-0.410899248773567
Neocyl	Lamprologini	LPD6_NCD3	1	1	M	7.69411547319347	6.24729182828411	3.27688847758529	2.29231883484531	3.01287255495031	1.53074896915913	1.91038614326426	1.67609225192769	2.45219846764743	2.41737403449862	0.336866670060355	-0.410899248773567
Neocyl	Lamprologini	LPD4_NCB1	1	1	F	8.02659038865581	6.58751816413147	2.93315468713396	3.1629178339868	2.49884569699978	2.23358685387589	1.98171641261644	1.42039778092036	2.06611055079935	1.73157732160079	0.336866670060355	-0.410899248773567
Neocyl	Lamprologini	LPG4_NFE4	1	1	M	7.52294868033431	5.75456980711157	3.3963943464091	1.94966864457446	2.74685190251011	2.10662001377119	2.04275358590612	1.18069911236268	2.5403162258275	1.86020083781065	0.336866670060355	-0.410899248773567
Neofur	Lamprologini	IPF4_JGH1	0	0	F	6.93076571816978	5.84584729327345	3.27292541269951	2.10354430203438	0	1.39384669311233	2.4761364215254	0.7212079706494	2.49158505075174	1.69800016794349	0.203422020433994	-0.425188320571072
Neofur	Lamprologini	LOH2_NOG7	0	0	F	6.76217338516878	5.02210233271599	3.27323373839859	2.7596341666611	2.87351655921149	1.97478992850503	2.47641875903898	1.14818116934113	2.87959873629426	2.12682983475654	0.203422020433994	-0.425188320571072
Neofur	Lamprologini	LPC6_MYC2	0	0	M	7.22146532076317	6.24002862452772	2.59473484582153	2.95789658804193	2.36638740510154	0.67944001313901	1.93014613719229	1.48412884841551	3.02140439259907	2.03924896118768	0.203422020433994	-0.425188320571072
Neofur	Lamprologini	LOH1_NOG6	0	0	F	5.05944094374443	3.76925549207072	3.4178544047308	2.09651184005742	3.09495656169158	1.82680797110786	1.99138270574312	0.786603219903107	3.88595987750113	0	0.203422020433994	-0.425188320571072
Neofur	Lamprologini	MUF9_LTC2	0	0	M	7.83104496936105	6.20176009146323	3.20900988320259	3.07951942942555	2.00381125042128	1.03255580237717	1.60216656358796	1.02966207465306	2.5730123528999	1.13849339749654	0.203422020433994	-0.425188320571072
Neomod	Lamprologini	MUE3_LRD3	0	0	F	8.2899381828143	6.21180537977387	3.891674843974	2.18761954336749	2.82044674261683	1.63510567104054	2.46228925741716	1.03486647197405	2.36587279283689	1.14406007841848	0.562052368276518	1.46115547260068
Neomod	Lamprologini	IQA1_JHI1	0	0	M	7.39592479908301	5.54882930490035	3.43894604224522	1.69943436436718	3.44876539485819	1.16878385937235	2.89070602371842	2.24183621843543	2.5179478702846	0.895744437204257	0.562052368276518	1.46115547260068
Neomod	Lamprologini	MUC4_LYC2	0	0	M	8.05111212344667	6.41901632554966	4.02724253597374	1.44282940235024	3.15597633566648	1.33739654746846	3.26635479176324	1.18108409940926	3.1426798952149	1.46182136437181	0.562052368276518	1.46115547260068
Neomod	Lamprologini	IQA2_JIA2	0	0	M	7.13812125022608	5.23648917427762	2.69406380866277	0.673421102798734	0.935869528147331	1.37050245103658	2.18601207577839	1.75235768368317	2.04539928384	0.934312150921811	0.562052368276518	1.46115547260068
Neomod	Lamprologini	LND4_MDE4	0	0	F	5.56435347302439	4.39711703961142	3.54084066435577	3.28229122793862	2.77089774416069	1.88662584049426	2.51789220334384	1.882494762034	3.03284809968089	0	0.562052368276518	1.46115547260068
Neomod	Lamprologini	LND5_MDF5	0	0	F	4.44080207554189	3.24461690896918	4.01502648995742	1.72624007041611	3.01562833803638	1.90111944461927	3.53409398298924	1.60560432152621	3.71583188451723	1.12334769580357	0.562052368276518	1.46115547260068
Neomul	Lamprologini	MOI1_NXE3	1	0	M	7.41760276360148	7.22761209301365	4.04650502957729	3.08346000971536	2.9635503258543	1.89001508428095	4.55849357326855	1.56587496538322	2.34395125351566	2.13504852667679	-0.613546108108279	-1.85002545376018
Neomul	Lamprologini	MOI9_NYE4	1	0	F	3.97828350690618	3.33067828501519	4.0797731873375	3.0940574957197	2.51950240227248	1.90315013250383	4.161585410132	1.49554167626392	3.27039378617258	1.63188375585672	-0.613546108108279	-1.85002545376018
Neomul	Lamprologini	MOI6_NYB1	1	0	F	4.52724302808734	4.21124665132696	4.1264723841615	2.90817440753086	2.11405379618496	1.19202557793859	4.39744155844879	0.713562975220969	2.26349419160361	2.11154351177741	-0.613546108108279	-1.85002545376018
Neomul	Lamprologini	MOI7_NYC2	1	0	M	4.42772482822863	2.9483062983357	4.29987471002709	2.90290035884843	1.46206488668397	0.746131719414011	4.32121667085177	1.23221253083675	1.76762217304668	1.11594612807288	-0.613546108108279	-1.85002545376018
Neomul	Lamprologini	MOI2_NXF4	1	0	M	7.06024846473821	7.72870895770303	4.38186130392839	4.01911920414523	2.16280813439278	1.72283233506704	4.0551939185637	2.14982221897072	3.19689451587088	2.31199913825304	-0.613546108108279	-1.85002545376018
Neomul	Lamprologini	MOI8_NYD3	1	0	F	2.59499538140994	1.34905156489633	4.28213210598697	3.38969207850811	2.54863119044524	0.953075599236873	4.82463294415898	0.390420832635933	3.50333474070329	2.07948017572883	-0.613546108108279	-1.85002545376018
Neonig	Lamprologini	ONH4_QBF5	NA	NA	F	7.587148930576	6.07809614176939	3.12741240172406	2.68134536054314	2.83264255808896	1.82050985062149	4.08524447809059	1.00637343349356	3.32060742462612	2.64087238295033	0.363057309970983	-0.346172109959523
Neonig	Lamprologini	ONH1_QBC2	NA	NA	M	7.59804282011079	5.78578566362501	3.59107258197457	2.18846486008825	3.07853110593678	2.1534609933854	4.55439545618898	1.2818020907348	3.571164677613	2.3112246635682	0.363057309970983	-0.346172109959523
Neonig	Lamprologini	ONG9_QBB1	NA	NA	M	8.41686127073367	5.95118911503728	3.22648340573397	2.39763842501926	2.67733120668911	2.50741689001616	3.88914641669241	0.289561595943864	3.98096850343416	2.67457702968982	0.363057309970983	-0.346172109959523
Neonig	Lamprologini	ONH3_QBE4	NA	NA	F	7.30268826928233	6.12094637381457	3.52215997910778	2.67540744841498	2.9803911388662	2.15628075621993	3.89018984480686	0.843815131292989	3.29492226821204	1.90710909926979	0.363057309970983	-0.346172109959523
Neonig	Lamprologini	ONH5_QBG6	NA	NA	F	8.76197267717464	7.7394140680528	3.7743906922179	2.89438940114519	2.84267859933852	2.19335227599477	4.34654564496106	0.962914545728664	3.61817638809768	3.20362935858786	0.363057309970983	-0.346172109959523
Neonig	Lamprologini	ONH2_QBD3	NA	NA	M	7.92695358335056	7.47396139444361	3.74128360416207	3.2004593116812	3.0654737389998	2.17443646104677	3.9692112862134	1.80744931244526	3.39327079782211	0.899381692953448	0.363057309970983	-0.346172109959523
Neopul	Lamprologini	ISA7_JMA9	1	1	M	8.61259430390315	6.15962252609565	3.12205111629791	1.92566642129944	2.56320231378755	1.64698056702089	1.80342792496647	0.772144691156834	2.12572680480002	2.22475372539828	-0.163133313151714	-0.868851063314321
Neopul	Lamprologini	ISB4_JMF4	1	1	F	8.48380207562618	5.13369051216673	3.56651684445039	1.73199300932018	2.52401601990358	1.61495337403698	2.20640504712702	1.43959282069763	3.05751456382764	2.52131914369171	-0.163133313151714	-0.868851063314321
Neopul	Lamprologini	MUH4_LUH7	1	1	M	8.08276857511208	5.88233442632969	3.51676782557394	3.86489332530069	2.43778808620221	1.83087065085073	3.00770304697504	1.49550995371331	2.62977205643142	2.59403443813566	-0.163133313151714	-0.868851063314321
Neopul	Lamprologini	LOE4_NLI8	1	1	F	7.66076393643692	6.02951826056601	3.49555574652677	1.94934069303648	3.35403839137967	2.0184579210125	2.56116578735738	1.82087496507801	3.0397579878698	2.64605894532022	-0.163133313151714	-0.868851063314321
Neopul	Lamprologini	MUH5_LUI8	1	1	M	6.98914014299046	5.01416333748854	2.9242945127916	2.77654704855349	2.61655507767836	1.98959572793062	2.73134444939048	1.84384720350706	3.15587290545273	2.61382275563453	-0.163133313151714	-0.868851063314321
Neopul	Lamprologini	ISB3_JMG5	1	1	F	9.22879103857593	7.14959268191054	3.35549247801619	2.32164356736996	2.44998388702916	1.38686004692104	2.19693117345166	1.70144392821668	3.23436887838932	2.71534649207599	-0.163133313151714	-0.868851063314321
Neosav	Lamprologini	LOC9_NKE4	1	0	F	7.93839224906285	6.52429566215099	3.50839949407732	2.11839228756487	2.99913791252955	2.4112347776271	2.73916914198316	1.38592078008829	2.88565303693558	1.51660774090155	0.317228465021547	-0.0671406310648379
Neosav	Lamprologini	LOC3_NJG6	1	0	M	7.99479918904509	6.71390884954377	3.36465534986099	2.41293540460276	3.14511102507975	1.92416070944593	2.50948100497328	0.430847894622406	3.21270753214525	1.76928850356626	0.317228465021547	-0.0671406310648379
Neosav	Lamprologini	LOC2_NJF5	1	0	M	7.37517674156929	5.65287909547246	3.98514882162495	2.11330710446471	3.36237464108179	2.25159912809373	2.7335504470317	0.618555449800389	3.39804699485192	0.945857344227918	0.317228465021547	-0.0671406310648379
Neosav	Lamprologini	LOC8_NKD3	1	0	F	7.25033253048922	5.36279563313291	3.20635768838059	1.94376120570387	2.16864396086232	2.01278711710582	2.40196980402718	1.3287543339496	3.31938425763629	0	0.317228465021547	-0.0671406310648379
Neosav	Lamprologini	ISA8_JMC1	1	0	M	6.93627280262608	6.12570730087785	3.92003027502616	2.85743067614103	2.96202681903295	2.08336826878098	2.92977244325361	1.91246324127735	2.92027633843909	1.37548267041232	0.317228465021547	-0.0671406310648379
Neosav	Lamprologini	LOC7_NKC2	1	0	F	7.31754647518209	5.59279068731908	3.86186308427564	2.43721468640612	2.86669991445199	2.12536345963264	3.00711080338826	1.56273673356292	1.86937279093002	1.55199433477273	0.317228465021547	-0.0671406310648379
Neotet	Lamprologini	IPG6_JHD6	1	1	M	8.3956198163651	6.46183138101944	3.07451245801044	1.67682884864061	1.9600594069666	1.56183444260855	3.24359916826956	2.28962143803554	3.04654449235422	1.95763420207983	0.262712926039227	0.524803140336851
Neotet	Lamprologini	MUD2_LZB1	1	1	M	7.48233363435492	6.13548951805781	3.44261684598097	2.13988724636873	3.04288225742043	1.39514617720183	2.8043493389684	1.51385958368258	2.43567472755515	1.38158960117495	0.262712926039227	0.524803140336851
Neotet	Lamprologini	IPG3_JHC5	1	1	F	7.96039239185866	5.978954309722	3.81863790309678	2.31079612632474	2.51838481894541	1.56340905451969	2.59121096759972	1.55966262601692	3.35870499604316	0	0.262712926039227	0.524803140336851
Neotet	Lamprologini	MUC9_LYH7	1	1	F	7.94886770737762	6.13674078405542	3.30530591131037	1.9253059990069	2.67099687611234	1.80166692508979	3.19678595362291	1.34925316428281	2.78354172580792	1.65196875272168	0.262712926039227	0.524803140336851
Neotet	Lamprologini	IPF7_JHB4	1	1	M	6.91033572227936	5.40915091961015	3.81757619009694	1.91428667270806	1.43308603828319	0.797564874368215	2.72365379149147	1.30482875018596	3.28346697026107	1.82561876168908	0.262712926039227	0.524803140336851
Neotoa	Lamprologini	KCD9_KTG3	1	1	M	7.92794799455772	6.95434406271597	3.72531362796596	5.51493335078368	2.42812014188659	1.82235040918573	4.99033636515317	1.69861499814327	2.66389107751758	1.557344405794	0.0661390166808291	0.076971649575166
Neotoa	Lamprologini	MVA2_OFC2	1	1	M	8.09937358667502	6.3207328680897	3.84820628251626	3.31553464022632	2.32462341527397	1.57982844268629	4.09380860389441	0.993328943013695	2.51328329588782	2.74732165508957	0.0661390166808291	0.076971649575166
Neotoa	Lamprologini	JZD5_KSI6	1	1	M	8.38019522971941	6.79037456441099	3.60661278298069	3.6424682267838	2.43516504380666	1.27362211111419	4.22663491422285	1.09064818740302	2.6711776351602	2.29560460703224	0.0661390166808291	0.076971649575166
Neotoa	Lamprologini	KCE6_KTH5	1	1	M	7.10338013794013	6.63350386641492	3.97983055069184	4.57740405274588	2.02579743626688	1.60048338217487	4.39467807526003	1.00880381965888	2.5388408246951	0.907489247534633	0.0661390166808291	0.076971649575166
