Default schedule
Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.344000	1.216372	1000	0.344000	0.344000	0.322660	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.322660	
1000	0.307000	1.216372	1000	0.307000	0.307000	0.322653	
1000	0.276000	1.216372	1000	0.276000	0.276000	0.322634	
1000	0.325000	1.216372	1000	0.325000	0.325000	0.322635	
1000	0.342000	1.216372	1000	0.342000	0.342000	0.322643	
1000	0.381000	1.216372	1000	0.381000	0.381000	0.322667	
1000	0.314000	1.216372	1000	0.314000	0.314000	0.322663	
1000	0.325000	1.216372	1000	0.325000	0.325000	0.322664	
1000	0.353000	1.216372	1000	0.353000	0.353000	0.322677	
1000	0.357000	1.216372	1000	0.357000	0.357000	0.322691	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.322692	
1000	0.297000	1.216372	1000	0.297000	0.297000	0.322682	
1000	0.346000	1.216372	1000	0.346000	0.346000	0.322691	
1000	0.308000	1.216372	1000	0.308000	0.308000	0.322685	
1000	0.351000	1.216372	1000	0.351000	0.351000	0.322697	
1000	0.348000	1.216372	1000	0.348000	0.348000	0.322707	
1000	0.280000	1.216372	1000	0.280000	0.280000	0.322690	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.322692	
1000	0.329000	1.216372	1000	0.329000	0.329000	0.322695	
1000	0.343000	1.216372	1000	0.343000	0.343000	0.322703	
1000	0.329000	1.216372	1000	0.329000	0.329000	0.322705	
1000	0.336000	1.216372	1000	0.336000	0.336000	0.322711	
1000	0.331000	1.216372	1000	0.331000	0.331000	0.322714	
1000	0.352000	1.216372	1000	0.352000	0.352000	0.322726	
1000	0.305000	1.216372	1000	0.305000	0.305000	0.322719	
1000	0.295000	1.216372	1000	0.295000	0.295000	0.322708	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.322709	
1000	0.272000	1.216372	1000	0.272000	0.272000	0.322688	
1000	0.331000	1.216372	1000	0.331000	0.331000	0.322692	
1000	0.303000	1.216372	1000	0.303000	0.303000	0.322684	
1000	0.337000	1.216372	1000	0.337000	0.337000	0.322690	
1000	0.325000	1.216372	1000	0.325000	0.325000	0.322690	
1000	0.331000	1.216372	1000	0.331000	0.331000	0.322694	
1000	0.296000	1.216372	1000	0.296000	0.296000	0.322683	
1000	0.304000	1.216372	1000	0.304000	0.304000	0.322675	
1000	0.333000	1.216372	1000	0.333000	0.333000	0.322680	
1000	0.340000	1.216372	1000	0.340000	0.340000	0.322687	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.322693	
1000	0.380000	1.216372	1000	0.380000	0.380000	0.322717	
1000	0.319000	1.216372	1000	0.319000	0.319000	0.322715	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.322722	
1000	0.368000	1.216372	1000	0.368000	0.368000	0.322740	
1000	0.338000	1.216372	1000	0.338000	0.338000	0.322746	
1000	0.315000	1.216372	1000	0.315000	0.315000	0.322743	
1000	0.321000	1.216372	1000	0.321000	0.321000	0.322742	
1000	0.323000	1.216372	1000	0.323000	0.323000	0.322743	
1000	0.305000	1.216372	1000	0.305000	0.305000	0.322735	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.322742	
1000	0.359000	1.216372	1000	0.359000	0.359000	0.322757	
1000	0.308000	1.216372	1000	0.308000	0.308000	0.322751	
1000	0.333000	1.216372	1000	0.333000	0.333000	0.322755	
1000	0.289000	1.216372	1000	0.289000	0.289000	0.322741	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.322742	
1000	0.348000	1.216372	1000	0.348000	0.348000	0.322753	
1000	0.291000	1.216372	1000	0.291000	0.291000	0.322740	
1000	0.285000	1.216372	1000	0.285000	0.285000	0.322725	
1000	0.320000	1.216372	1000	0.320000	0.320000	0.322724	
1000	0.317000	1.216372	1000	0.317000	0.317000	0.322721	
1000	0.330000	1.216372	1000	0.330000	0.330000	0.322724	
1000	0.317000	1.216372	1000	0.317000	0.317000	0.322722	
1000	0.305000	1.216372	1000	0.305000	0.305000	0.322715	
1000	0.317000	1.216372	1000	0.317000	0.317000	0.322712	
1000	0.321000	1.216372	1000	0.321000	0.321000	0.322712	
1000	0.305000	1.216372	1000	0.305000	0.305000	0.322705	
1000	0.318000	1.216372	1000	0.318000	0.318000	0.322703	
1000	0.329000	1.216372	1000	0.329000	0.329000	0.322705	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.322705	
1000	0.320000	1.216372	1000	0.320000	0.320000	0.322704	
1000	0.284000	1.216372	1000	0.284000	0.284000	0.322688	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.322690	
1000	0.343000	1.216372	1000	0.343000	0.343000	0.322698	
1000	0.320000	1.216372	1000	0.320000	0.320000	0.322697	
1000	0.297000	1.216372	1000	0.297000	0.297000	0.322686	
1000	0.299000	1.216372	1000	0.299000	0.299000	0.322677	
1000	0.314000	1.216372	1000	0.314000	0.314000	0.322673	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.322675	
1000	0.351000	1.216372	1000	0.351000	0.351000	0.322687	
1000	0.318000	1.216372	1000	0.318000	0.318000	0.322685	
1000	0.308000	1.216372	1000	0.308000	0.308000	0.322679	
1000	0.316000	1.216372	1000	0.316000	0.316000	0.322676	
1000	0.320000	1.216372	1000	0.320000	0.320000	0.322675	
1000	0.337000	1.216372	1000	0.337000	0.337000	0.322681	
1000	0.351000	1.216372	1000	0.351000	0.351000	0.322692	
1000	0.280000	1.216372	1000	0.280000	0.280000	0.322675	
1000	0.315000	1.216372	1000	0.315000	0.315000	0.322672	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.322672	
1000	0.306000	1.216372	1000	0.306000	0.306000	0.322665	
1000	0.332000	1.216372	1000	0.332000	0.332000	0.322669	
1000	0.321000	1.216372	1000	0.321000	0.321000	0.322668	
1000	0.337000	1.216372	1000	0.337000	0.337000	0.322674	
1000	0.330000	1.216372	1000	0.330000	0.330000	0.322677	
1000	0.359000	1.216372	1000	0.359000	0.359000	0.322692	
1000	0.377000	1.216372	1000	0.377000	0.377000	0.322713	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.322714	
1000	0.307000	1.216372	1000	0.307000	0.307000	0.322708	
1000	0.304000	1.216372	1000	0.304000	0.304000	0.322701	
1000	0.303000	1.216372	1000	0.303000	0.303000	0.322693	
1000	0.321000	1.216372	1000	0.321000	0.321000	0.322692	
1000	0.332000	1.216372	1000	0.332000	0.332000	0.322696	
1000	0.329000	1.216372	1000	0.329000	0.329000	0.322698	
1000	0.350000	1.216372	1000	0.350000	0.350000	0.322709	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.322711	
1000	0.346000	1.216372	1000	0.346000	0.346000	0.322721	
1000	0.325000	1.216372	1000	0.325000	0.325000	0.322722	
1000	0.323000	1.216372	1000	0.323000	0.323000	0.322722	
1000	0.361000	1.216372	1000	0.361000	0.361000	0.322737	
1000	0.338000	1.216372	1000	0.338000	0.338000	0.322743	
1000	0.375000	1.216372	1000	0.375000	0.375000	0.322764	
1000	0.318000	1.216372	1000	0.318000	0.318000	0.322762	
1000	0.324000	1.216372	1000	0.324000	0.324000	0.322762	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.322769	
1000	0.312000	1.216372	1000	0.312000	0.312000	0.322764	
1000	0.316000	1.216372	1000	0.316000	0.316000	0.322762	
1000	0.343000	1.216372	1000	0.343000	0.343000	0.322770	
1000	0.315000	1.216372	1000	0.315000	0.315000	0.322767	
1000	0.349000	1.216372	1000	0.349000	0.349000	0.322777	
1000	0.351000	1.216372	1000	0.351000	0.351000	0.322788	
1000	0.325000	1.216372	1000	0.325000	0.325000	0.322789	
1000	0.307000	1.216372	1000	0.307000	0.307000	0.322783	
1000	0.335000	1.216372	1000	0.335000	0.335000	0.322788	
1000	0.340000	1.216372	1000	0.340000	0.340000	0.322794	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.322796	
1000	0.296000	1.216372	1000	0.296000	0.296000	0.322786	
1000	0.287000	1.216372	1000	0.287000	0.287000	0.322772	
1000	0.325000	1.216372	1000	0.325000	0.325000	0.322773	
1000	0.324000	1.216372	1000	0.324000	0.324000	0.322773	
1000	0.344000	1.216372	1000	0.344000	0.344000	0.322781	
1000	0.289000	1.216372	1000	0.289000	0.289000	0.322768	
1000	0.323000	1.216372	1000	0.323000	0.323000	0.322768	
1000	0.306000	1.216372	1000	0.306000	0.306000	0.322762	
1000	0.315000	1.216372	1000	0.315000	0.315000	0.322759	
1000	0.319000	1.216372	1000	0.319000	0.319000	0.322757	
1000	0.313000	1.216372	1000	0.313000	0.313000	0.322753	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.322760	
1000	0.346000	1.216372	1000	0.346000	0.346000	0.322769	
1000	0.319000	1.216372	1000	0.319000	0.319000	0.322767	
1000	0.340000	1.216372	1000	0.340000	0.340000	0.322774	
1000	0.337000	1.216372	1000	0.337000	0.337000	0.322780	
1000	0.315000	1.216372	1000	0.315000	0.315000	0.322777	
1000	0.307000	1.216372	1000	0.307000	0.307000	0.322770	
1000	0.304000	1.216372	1000	0.304000	0.304000	0.322763	
1000	0.304000	1.216372	1000	0.304000	0.304000	0.322756	
1000	0.334000	1.216372	1000	0.334000	0.334000	0.322760	
1000	0.359000	1.216372	1000	0.359000	0.359000	0.322774	
1000	0.323000	1.216372	1000	0.323000	0.323000	0.322774	
1000	0.303000	1.216372	1000	0.303000	0.303000	0.322767	
1000	0.308000	1.216372	1000	0.308000	0.308000	0.322761	
1000	0.278000	1.216372	1000	0.278000	0.278000	0.322743	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.322745	
1000	0.338000	1.216372	1000	0.338000	0.338000	0.322751	
1000	0.346000	1.216372	1000	0.346000	0.346000	0.322760	
1000	0.341000	1.216372	1000	0.341000	0.341000	0.322768	
1000	0.289000	1.216372	1000	0.289000	0.289000	0.322754	
1000	0.327000	1.216372	1000	0.327000	0.327000	0.322756	
1000	0.321000	1.216372	1000	0.321000	0.321000	0.322755	
1000	0.330000	1.216372	1000	0.330000	0.330000	0.322758	
1000	0.363000	1.216372	1000	0.363000	0.363000	0.322774	
1000	0.279000	1.216372	1000	0.279000	0.279000	0.322757	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.322763	
1000	0.346000	1.216372	1000	0.346000	0.346000	0.322772	
1000	0.299000	1.216372	1000	0.299000	0.299000	0.322763	
1000	0.286000	1.216372	1000	0.286000	0.286000	0.322749	
1000	0.318000	1.216372	1000	0.318000	0.318000	0.322747	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.322753	
1000	0.305000	1.216372	1000	0.305000	0.305000	0.322746	
1000	0.335000	1.216372	1000	0.335000	0.335000	0.322751	
1000	0.311000	1.216372	1000	0.311000	0.311000	0.322746	
1000	0.331000	1.216372	1000	0.331000	0.331000	0.322750	
1000	0.303000	1.216372	1000	0.303000	0.303000	0.322742	
1000	0.352000	1.216372	1000	0.352000	0.352000	0.322753	
1000	0.320000	1.216372	1000	0.320000	0.320000	0.322752	
1000	0.341000	1.216372	1000	0.341000	0.341000	0.322759	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.322761	
1000	0.346000	1.216372	1000	0.346000	0.346000	0.322770	
1000	0.333000	1.216372	1000	0.333000	0.333000	0.322774	
1000	0.344000	1.216372	1000	0.344000	0.344000	0.322782	
1000	0.320000	1.216372	1000	0.320000	0.320000	0.322781	
1000	0.345000	1.216372	1000	0.345000	0.345000	0.322790	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.322791	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.322793	
1000	0.324000	1.216372	1000	0.324000	0.324000	0.322794	
1000	0.325000	1.216372	1000	0.325000	0.325000	0.322794	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.322796	
1000	0.334000	1.216372	1000	0.334000	0.334000	0.322800	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.322801	
1000	0.314000	1.216372	1000	0.314000	0.314000	0.322798	
1000	0.317000	1.216372	1000	0.317000	0.317000	0.322796	
1000	0.350000	1.216372	1000	0.350000	0.350000	0.322806	
1000	0.314000	1.216372	1000	0.314000	0.314000	0.322803	
1000	0.336000	1.216372	1000	0.336000	0.336000	0.322808	
1000	0.346000	1.216372	1000	0.346000	0.346000	0.322817	
1000	0.352000	1.216372	1000	0.352000	0.352000	0.322828	
1000	0.353000	1.216372	1000	0.353000	0.353000	0.322839	
1000	0.360000	1.216372	1000	0.360000	0.360000	0.322854	
1000	0.376000	1.216372	1000	0.376000	0.376000	0.322874	
1000	0.361000	1.216372	1000	0.361000	0.361000	0.322889	
1000	0.362000	1.216372	1000	0.362000	0.362000	0.322904	
1000	0.320000	1.216372	1000	0.320000	0.320000	0.322902	
1000	0.324000	1.216372	1000	0.324000	0.324000	0.322903	
1000	0.366000	1.216372	1000	0.366000	0.366000	0.322919	
1000	0.301000	1.216372	1000	0.301000	0.301000	0.322911	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.322911	
1000	0.312000	1.216372	1000	0.312000	0.312000	0.322906	
1000	0.314000	1.216372	1000	0.314000	0.314000	0.322903	
1000	0.340000	1.216372	1000	0.340000	0.340000	0.322910	
1000	0.301000	1.216372	1000	0.301000	0.301000	0.322901	
1000	0.334000	1.216372	1000	0.334000	0.334000	0.322905	
1000	0.298000	1.216372	1000	0.298000	0.298000	0.322896	
1000	0.318000	1.216372	1000	0.318000	0.318000	0.322894	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.322894	
1000	0.332000	1.216372	1000	0.332000	0.332000	0.322897	
1000	0.316000	1.216372	1000	0.316000	0.316000	0.322895	
1000	0.307000	1.216372	1000	0.307000	0.307000	0.322889	
1000	0.340000	1.216372	1000	0.340000	0.340000	0.322895	
1000	0.313000	1.216372	1000	0.313000	0.313000	0.322891	
1000	0.341000	1.216372	1000	0.341000	0.341000	0.322898	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.322904	
1000	0.336000	1.216372	1000	0.336000	0.336000	0.322909	
1000	0.357000	1.216372	1000	0.357000	0.357000	0.322922	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.322924	
1000	0.299000	1.216372	1000	0.299000	0.299000	0.322915	
1000	0.314000	1.216372	1000	0.314000	0.314000	0.322912	
1000	0.354000	1.216372	1000	0.354000	0.354000	0.322923	
1000	0.294000	1.216372	1000	0.294000	0.294000	0.322912	
1000	0.336000	1.216372	1000	0.336000	0.336000	0.322917	
1000	0.341000	1.216372	1000	0.341000	0.341000	0.322924	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.322925	
1000	0.356000	1.216372	1000	0.356000	0.356000	0.322938	
1000	0.316000	1.216372	1000	0.316000	0.316000	0.322935	
1000	0.318000	1.216372	1000	0.318000	0.318000	0.322933	
1000	0.338000	1.216372	1000	0.338000	0.338000	0.322939	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.322941	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.322942	
1000	0.320000	1.216372	1000	0.320000	0.320000	0.322941	
1000	0.314000	1.216372	1000	0.314000	0.314000	0.322938	
1000	0.393000	1.216372	1000	0.393000	0.393000	0.322964	
1000	0.364000	1.216372	1000	0.364000	0.364000	0.322980	
1000	0.313000	1.216372	1000	0.313000	0.313000	0.322976	
1000	0.307000	1.216372	1000	0.307000	0.307000	0.322970	
1000	0.355000	1.216372	1000	0.355000	0.355000	0.322982	
1000	0.330000	1.216372	1000	0.330000	0.330000	0.322984	
1000	0.308000	1.216372	1000	0.308000	0.308000	0.322979	
1000	0.345000	1.216372	1000	0.345000	0.345000	0.322987	
1000	0.325000	1.216372	1000	0.325000	0.325000	0.322988	
1000	0.360000	1.216372	1000	0.360000	0.360000	0.323002	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.323004	
1000	0.330000	1.216372	1000	0.330000	0.330000	0.323006	
1000	0.312000	1.216372	1000	0.312000	0.312000	0.323002	
1000	0.359000	1.216372	1000	0.359000	0.359000	0.323016	
1000	0.298000	1.216372	1000	0.298000	0.298000	0.323006	
1000	0.324000	1.216372	1000	0.324000	0.324000	0.323007	
1000	0.288000	1.216372	1000	0.288000	0.288000	0.322994	
1000	0.327000	1.216372	1000	0.327000	0.327000	0.322995	
1000	0.351000	1.216372	1000	0.351000	0.351000	0.323005	
1000	0.321000	1.216372	1000	0.321000	0.321000	0.323005	
1000	0.345000	1.216372	1000	0.345000	0.345000	0.323013	
1000	0.341000	1.216372	1000	0.341000	0.341000	0.323020	
1000	0.321000	1.216372	1000	0.321000	0.321000	0.323019	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.323025	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.323031	
1000	0.295000	1.216372	1000	0.295000	0.295000	0.323020	
1000	0.327000	1.216372	1000	0.327000	0.327000	0.323022	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.323022	
1000	0.303000	1.216372	1000	0.303000	0.303000	0.323014	
1000	0.373000	1.216372	1000	0.373000	0.373000	0.323033	
1000	0.277000	1.216372	1000	0.277000	0.277000	0.323016	
1000	0.323000	1.216372	1000	0.323000	0.323000	0.323016	
1000	0.338000	1.216372	1000	0.338000	0.338000	0.323021	
1000	0.331000	1.216372	1000	0.331000	0.331000	0.323024	
1000	0.349000	1.216372	1000	0.349000	0.349000	0.323034	
1000	0.303000	1.216372	1000	0.303000	0.303000	0.323026	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.323027	
1000	0.367000	1.216372	1000	0.367000	0.367000	0.323044	
1000	0.367000	1.216372	1000	0.367000	0.367000	0.323060	
1000	0.317000	1.216372	1000	0.317000	0.317000	0.323058	
1000	0.324000	1.216372	1000	0.324000	0.324000	0.323058	
1000	0.313000	1.216372	1000	0.313000	0.313000	0.323054	
1000	0.317000	1.216372	1000	0.317000	0.317000	0.323052	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.323052	
1000	0.287000	1.216372	1000	0.287000	0.287000	0.323038	
1000	0.310000	1.216372	1000	0.310000	0.310000	0.323034	
1000	0.355000	1.216372	1000	0.355000	0.355000	0.323045	
1000	0.333000	1.216372	1000	0.333000	0.333000	0.323049	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.323051	
1000	0.297000	1.216372	1000	0.297000	0.297000	0.323041	
1000	0.318000	1.216372	1000	0.318000	0.318000	0.323039	
1000	0.336000	1.216372	1000	0.336000	0.336000	0.323044	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.323044	
1000	0.315000	1.216372	1000	0.315000	0.315000	0.323041	
1000	0.310000	1.216372	1000	0.310000	0.310000	0.323036	
1000	0.309000	1.216372	1000	0.309000	0.309000	0.323031	
1000	0.309000	1.216372	1000	0.309000	0.309000	0.323026	
1000	0.336000	1.216372	1000	0.336000	0.336000	0.323030	
1000	0.350000	1.216372	1000	0.350000	0.350000	0.323040	
1000	0.340000	1.216372	1000	0.340000	0.340000	0.323047	
1000	0.348000	1.216372	1000	0.348000	0.348000	0.323056	
1000	0.284000	1.216372	1000	0.284000	0.284000	0.323042	
1000	0.341000	1.216372	1000	0.341000	0.341000	0.323048	
1000	0.342000	1.216372	1000	0.342000	0.342000	0.323055	
1000	0.324000	1.216372	1000	0.324000	0.324000	0.323055	
1000	0.333000	1.216372	1000	0.333000	0.333000	0.323059	
1000	0.332000	1.216372	1000	0.332000	0.332000	0.323062	
1000	0.349000	1.216372	1000	0.349000	0.349000	0.323072	
1000	0.316000	1.216372	1000	0.316000	0.316000	0.323069	
1000	0.321000	1.216372	1000	0.321000	0.321000	0.323069	
1000	0.298000	1.216372	1000	0.298000	0.298000	0.323059	
1000	0.334000	1.216372	1000	0.334000	0.334000	0.323063	
1000	0.306000	1.216372	1000	0.306000	0.306000	0.323057	
1000	0.301000	1.216372	1000	0.301000	0.301000	0.323049	
1000	0.325000	1.216372	1000	0.325000	0.325000	0.323050	
1000	0.330000	1.216372	1000	0.330000	0.330000	0.323052	
1000	0.293000	1.216372	1000	0.293000	0.293000	0.323041	
1000	0.304000	1.216372	1000	0.304000	0.304000	0.323034	
1000	0.314000	1.216372	1000	0.314000	0.314000	0.323031	
1000	0.309000	1.216372	1000	0.309000	0.309000	0.323026	
1000	0.258000	1.216372	1000	0.258000	0.258000	0.323002	
1000	0.327000	1.216372	1000	0.327000	0.327000	0.323004	
1000	0.319000	1.216372	1000	0.319000	0.319000	0.323002	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.323004	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.323006	
1000	0.333000	1.216372	1000	0.333000	0.333000	0.323009	
1000	0.337000	1.216372	1000	0.337000	0.337000	0.323014	
1000	0.359000	1.216372	1000	0.359000	0.359000	0.323028	
1000	0.316000	1.216372	1000	0.316000	0.316000	0.323025	
1000	0.363000	1.216372	1000	0.363000	0.363000	0.323040	
1000	0.313000	1.216372	1000	0.313000	0.313000	0.323036	
1000	0.354000	1.216372	1000	0.354000	0.354000	0.323047	
1000	0.331000	1.216372	1000	0.331000	0.331000	0.323050	
1000	0.347000	1.216372	1000	0.347000	0.347000	0.323059	
1000	0.327000	1.216372	1000	0.327000	0.327000	0.323060	
1000	0.347000	1.216372	1000	0.347000	0.347000	0.323069	
1000	0.327000	1.216372	1000	0.327000	0.327000	0.323070	
1000	0.350000	1.216372	1000	0.350000	0.350000	0.323080	
1000	0.340000	1.216372	1000	0.340000	0.340000	0.323086	
1000	0.304000	1.216372	1000	0.304000	0.304000	0.323079	
1000	0.344000	1.216372	1000	0.344000	0.344000	0.323087	
1000	0.350000	1.216372	1000	0.350000	0.350000	0.323097	
1000	0.334000	1.216372	1000	0.334000	0.334000	0.323101	
1000	0.313000	1.216372	1000	0.313000	0.313000	0.323097	
1000	0.327000	1.216372	1000	0.327000	0.327000	0.323099	
1000	0.345000	1.216372	1000	0.345000	0.345000	0.323106	
1000	0.362000	1.216372	1000	0.362000	0.362000	0.323121	
1000	0.327000	1.216372	1000	0.327000	0.327000	0.323122	
1000	0.384000	1.216372	1000	0.384000	0.384000	0.323144	
1000	0.346000	1.216372	1000	0.346000	0.346000	0.323152	
1000	0.353000	1.216372	1000	0.353000	0.353000	0.323163	
1000	0.318000	1.216372	1000	0.318000	0.318000	0.323161	
1000	0.351000	1.216372	1000	0.351000	0.351000	0.323171	
1000	0.341000	1.216372	1000	0.341000	0.341000	0.323178	
1000	0.301000	1.216372	1000	0.301000	0.301000	0.323170	
1000	0.313000	1.216372	1000	0.313000	0.313000	0.323166	
1000	0.300000	1.216372	1000	0.300000	0.300000	0.323158	
1000	0.379000	1.216372	1000	0.379000	0.379000	0.323178	
1000	0.317000	1.216372	1000	0.317000	0.317000	0.323176	
1000	0.323000	1.216372	1000	0.323000	0.323000	0.323176	
1000	0.361000	1.216372	1000	0.361000	0.361000	0.323189	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.323189	
1000	0.329000	1.216372	1000	0.329000	0.329000	0.323191	
1000	0.293000	1.216372	1000	0.293000	0.293000	0.323180	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.323180	
1000	0.314000	1.216372	1000	0.314000	0.314000	0.323176	
1000	0.303000	1.216372	1000	0.303000	0.303000	0.323169	
1000	0.294000	1.216372	1000	0.294000	0.294000	0.323158	
1000	0.352000	1.216372	1000	0.352000	0.352000	0.323169	
1000	0.323000	1.216372	1000	0.323000	0.323000	0.323169	
1000	0.338000	1.216372	1000	0.338000	0.338000	0.323174	
1000	0.333000	1.216372	1000	0.333000	0.333000	0.323178	
1000	0.333000	1.216372	1000	0.333000	0.333000	0.323181	
1000	0.334000	1.216372	1000	0.334000	0.334000	0.323185	
1000	0.339000	1.216372	1000	0.339000	0.339000	0.323191	
1000	0.319000	1.216372	1000	0.319000	0.319000	0.323189	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.323191	
1000	0.342000	1.216372	1000	0.342000	0.342000	0.323198	
1000	0.334000	1.216372	1000	0.334000	0.334000	0.323202	
1000	0.318000	1.216372	1000	0.318000	0.318000	0.323200	
1000	0.340000	1.216372	1000	0.340000	0.340000	0.323206	
1000	0.323000	1.216372	1000	0.323000	0.323000	0.323206	
1000	0.359000	1.216372	1000	0.359000	0.359000	0.323218	
1000	0.316000	1.216372	1000	0.316000	0.316000	0.323216	
1000	0.362000	1.216372	1000	0.362000	0.362000	0.323230	
1000	0.315000	1.216372	1000	0.315000	0.315000	0.323227	
1000	0.292000	1.216372	1000	0.292000	0.292000	0.323216	
1000	0.333000	1.216372	1000	0.333000	0.333000	0.323219	
1000	0.359000	1.216372	1000	0.359000	0.359000	0.323232	
1000	0.308000	1.216372	1000	0.308000	0.308000	0.323226	
1000	0.290000	1.216372	1000	0.290000	0.290000	0.323215	
1000	0.313000	1.216372	1000	0.313000	0.313000	0.323211	
1000	0.315000	1.216372	1000	0.315000	0.315000	0.323208	
1000	0.324000	1.216372	1000	0.324000	0.324000	0.323208	
1000	0.327000	1.216372	1000	0.327000	0.327000	0.323210	
1000	0.290000	1.216372	1000	0.290000	0.290000	0.323198	
1000	0.362000	1.216372	1000	0.362000	0.362000	0.323212	
1000	0.319000	1.216372	1000	0.319000	0.319000	0.323210	
1000	0.351000	1.216372	1000	0.351000	0.351000	0.323220	
1000	0.330000	1.216372	1000	0.330000	0.330000	0.323222	
1000	0.330000	1.216372	1000	0.330000	0.330000	0.323225	
1000	0.323000	1.216372	1000	0.323000	0.323000	0.323225	
1000	0.325000	1.216372	1000	0.325000	0.325000	0.323225	
1000	0.336000	1.216372	1000	0.336000	0.336000	0.323230	
1000	0.309000	1.216372	1000	0.309000	0.309000	0.323225	
1000	0.330000	1.216372	1000	0.330000	0.330000	0.323227	
1000	0.341000	1.216372	1000	0.341000	0.341000	0.323234	
1000	0.300000	1.216372	1000	0.300000	0.300000	0.323225	
1000	0.318000	1.216372	1000	0.318000	0.318000	0.323223	
1000	0.331000	1.216372	1000	0.331000	0.331000	0.323226	
1000	0.289000	1.216372	1000	0.289000	0.289000	0.323214	
1000	0.345000	1.216372	1000	0.345000	0.345000	0.323222	
1000	0.291000	1.216372	1000	0.291000	0.291000	0.323210	
1000	0.305000	1.216372	1000	0.305000	0.305000	0.323204	
1000	0.287000	1.216372	1000	0.287000	0.287000	0.323191	
1000	0.345000	1.216372	1000	0.345000	0.345000	0.323199	
1000	0.310000	1.216372	1000	0.310000	0.310000	0.323194	
1000	0.314000	1.216372	1000	0.314000	0.314000	0.323191	
1000	0.321000	1.216372	1000	0.321000	0.321000	0.323190	
1000	0.322000	1.216372	1000	0.322000	0.322000	0.323190	
1000	0.345000	1.216372	1000	0.345000	0.345000	0.323197	
1000	0.302000	1.216372	1000	0.302000	0.302000	0.323190	
1000	0.332000	1.216372	1000	0.332000	0.332000	0.323193	
1000	0.340000	1.216372	1000	0.340000	0.340000	0.323199	
1000	0.336000	1.216372	1000	0.336000	0.336000	0.323204	
1000	0.345000	1.216372	1000	0.345000	0.345000	0.323211	
1000	0.295000	1.216372	1000	0.295000	0.295000	0.323201	
1000	0.278000	1.216372	1000	0.278000	0.278000	0.323185	
1000	0.331000	1.216372	1000	0.331000	0.331000	0.323188	
1000	0.328000	1.216372	1000	0.328000	0.328000	0.323190	
1000	0.312000	1.216372	1000	0.312000	0.312000	0.323186	
1000	0.298000	1.216372	1000	0.298000	0.298000	0.323177	
1000	0.348000	1.216372	1000	0.348000	0.348000	0.323186	
1000	0.326000	1.216372	1000	0.326000	0.326000	0.323187	
1000	0.323000	1.216372	1000	0.323000	0.323000	0.323187	
1000	0.292000	1.216372	1000	0.292000	0.292000	0.323176	
1000	0.312000	1.216372	1000	0.312000	0.312000	0.323172	
1000	0.329000	1.216372	1000	0.329000	0.329000	0.323174	
1000	0.329000	1.216372	1000	0.329000	0.329000	0.323176	
